order_id,date,sku,product_name,quantity,price,revenue,status,logistics_type
ORD-260320-36690,20.03.2026,209384756,Махровые полотенца 2 шт,3,536.00,1608.00,delivered,FBS
ORD-260320-77815,20.03.2026,193847562,Килт-полотенце для женщин,1,753.00,753.00,delivered,FBS
ORD-260320-18546,20.03.2026,198273645,Набор полотенец вафельные 12 шт,1,1013.00,1013.00,delivered,FBO
ORD-260320-42469,20.03.2026,184920374,Ароматизатор в машину + полотенце,3,606.00,1818.00,delivered,FBO
ORD-260320-19373,20.03.2026,192837465,Подарочный набор полотенец,3,478.00,1434.00,delivered,FBO
ORD-260320-82799,20.03.2026,209384756,Махровые полотенца 2 шт,1,536.00,536.00,cancelled,FBS
ORD-260320-91416,20.03.2026,184756392,Набор кремов для рук 5 шт,2,429.00,858.00,delivered,FBS
ORD-260320-11199,20.03.2026,209384756,Махровые полотенца 2 шт,2,536.00,1072.00,delivered,FBS
ORD-260320-87062,20.03.2026,192837465,Подарочный набор полотенец,1,478.00,478.00,delivered,FBO
ORD-260320-94592,20.03.2026,184920374,Ароматизатор в машину + полотенце,1,606.00,606.00,delivered,FBO
ORD-260320-17330,20.03.2026,184920374,Ароматизатор в машину + полотенце,1,606.00,606.00,delivered,FBO
ORD-260320-51442,20.03.2026,184756392,Набор кремов для рук 5 шт,1,429.00,429.00,delivered,FBS
ORD-260320-10329,20.03.2026,193847562,Килт-полотенце для женщин,2,753.00,1506.00,delivered,FBS
ORD-260320-56415,20.03.2026,198273645,Набор полотенец вафельные 12 шт,2,1013.00,2026.00,delivered,FBO
ORD-260321-43034,21.03.2026,198273645,Набор полотенец вафельные 12 шт,2,1013.00,2026.00,delivered,FBO
ORD-260321-55904,21.03.2026,209384756,Махровые полотенца 2 шт,3,536.00,1608.00,delivered,FBS
ORD-260321-20056,21.03.2026,209384756,Махровые полотенца 2 шт,1,536.00,536.00,delivered,FBS
ORD-260321-59405,21.03.2026,184920374,Ароматизатор в машину + полотенце,2,606.00,1212.00,delivered,FBO
ORD-260321-91012,21.03.2026,198273645,Набор полотенец вафельные 12 шт,2,1013.00,2026.00,delivered,FBO
ORD-260321-34004,21.03.2026,201938475,Полотенце банное микрофибра,3,670.00,2010.00,delivered,FBO
ORD-260321-17782,21.03.2026,193847562,Килт-полотенце для женщин,1,753.00,753.00,delivered,FBS
ORD-260321-25166,21.03.2026,209384756,Махровые полотенца 2 шт,3,536.00,1608.00,delivered,FBS
ORD-260321-99292,21.03.2026,192837465,Подарочный набор полотенец,3,478.00,1434.00,delivered,FBO
ORD-260321-22882,21.03.2026,193847562,Килт-полотенце для женщин,2,753.00,1506.00,delivered,FBS
ORD-260321-87487,21.03.2026,184920374,Ароматизатор в машину + полотенце,3,606.00,1818.00,delivered,FBO
ORD-260321-23967,21.03.2026,198273645,Набор полотенец вафельные 12 шт,1,1013.00,1013.00,delivered,FBO
ORD-260321-64575,21.03.2026,201938475,Полотенце банное микрофибра,1,670.00,670.00,cancelled,FBO
ORD-260321-87015,21.03.2026,193847562,Килт-полотенце для женщин,3,753.00,2259.00,delivered,FBS
ORD-260321-57443,21.03.2026,209384756,Махровые полотенца 2 шт,3,536.00,1608.00,delivered,FBS
ORD-260321-46272,21.03.2026,198273645,Набор полотенец вафельные 12 шт,2,1013.00,2026.00,delivered,FBO
ORD-260321-96559,21.03.2026,192837465,Подарочный набор полотенец,2,478.00,956.00,delivered,FBO
ORD-260321-36697,21.03.2026,198273645,Набор полотенец вафельные 12 шт,2,1013.00,2026.00,delivered,FBO
ORD-260321-54375,21.03.2026,209384756,Махровые полотенца 2 шт,1,536.00,536.00,delivered,FBS
ORD-260322-92541,22.03.2026,209384756,Махровые полотенца 2 шт,3,536.00,1608.00,delivered,FBS
ORD-260322-64022,22.03.2026,209384756,Махровые полотенца 2 шт,1,536.00,536.00,delivered,FBS
ORD-260322-49760,22.03.2026,184920374,Ароматизатор в машину + полотенце,3,606.00,1818.00,cancelled,FBO
ORD-260322-41689,22.03.2026,201938475,Полотенце банное микрофибра,1,670.00,670.00,delivered,FBO
ORD-260322-79013,22.03.2026,184920374,Ароматизатор в машину + полотенце,2,606.00,1212.00,delivered,FBO
ORD-260322-24380,22.03.2026,198273645,Набор полотенец вафельные 12 шт,1,1013.00,1013.00,cancelled,FBO
ORD-260322-15401,22.03.2026,184756392,Набор кремов для рук 5 шт,3,429.00,1287.00,delivered,FBS
ORD-260322-42302,22.03.2026,184756392,Набор кремов для рук 5 шт,2,429.00,858.00,awaiting_packaging,FBS
ORD-260322-98930,22.03.2026,192837465,Подарочный набор полотенец,1,478.00,478.00,delivered,FBO
ORD-260322-61018,22.03.2026,209384756,Махровые полотенца 2 шт,2,536.00,1072.00,delivered,FBS
ORD-260322-49186,22.03.2026,192837465,Подарочный набор полотенец,2,478.00,956.00,delivered,FBO
ORD-260322-57497,22.03.2026,209384756,Махровые полотенца 2 шт,2,536.00,1072.00,delivered,FBS
ORD-260322-99156,22.03.2026,198273645,Набор полотенец вафельные 12 шт,1,1013.00,1013.00,delivered,FBO
ORD-260322-82846,22.03.2026,201938475,Полотенце банное микрофибра,2,670.00,1340.00,delivered,FBO
ORD-260322-14207,22.03.2026,184920374,Ароматизатор в машину + полотенце,2,606.00,1212.00,delivered,FBO
ORD-260322-82239,22.03.2026,184756392,Набор кремов для рук 5 шт,3,429.00,1287.00,delivered,FBS
ORD-260322-51050,22.03.2026,198273645,Набор полотенец вафельные 12 шт,3,1013.00,3039.00,delivered,FBO
ORD-260322-12515,22.03.2026,201938475,Полотенце банное микрофибра,2,670.00,1340.00,cancelled,FBO
ORD-260323-28957,23.03.2026,184756392,Набор кремов для рук 5 шт,3,429.00,1287.00,delivered,FBS
ORD-260323-13654,23.03.2026,184756392,Набор кремов для рук 5 шт,3,429.00,1287.00,delivered,FBS
ORD-260323-46825,23.03.2026,193847562,Килт-полотенце для женщин,3,753.00,2259.00,delivered,FBS
ORD-260323-26245,23.03.2026,193847562,Килт-полотенце для женщин,1,753.00,753.00,delivered,FBS
ORD-260323-92523,23.03.2026,209384756,Махровые полотенца 2 шт,3,536.00,1608.00,delivered,FBS
ORD-260323-48191,23.03.2026,184756392,Набор кремов для рук 5 шт,2,429.00,858.00,delivered,FBS
ORD-260323-21915,23.03.2026,201938475,Полотенце банное микрофибра,1,670.00,670.00,delivered,FBO
ORD-260323-11198,23.03.2026,193847562,Килт-полотенце для женщин,2,753.00,1506.00,delivered,FBS
ORD-260323-92434,23.03.2026,201938475,Полотенце банное микрофибра,1,670.00,670.00,delivered,FBO
ORD-260323-37545,23.03.2026,209384756,Махровые полотенца 2 шт,2,536.00,1072.00,delivered,FBS
ORD-260323-98616,23.03.2026,192837465,Подарочный набор полотенец,2,478.00,956.00,delivered,FBO
ORD-260323-68751,23.03.2026,201938475,Полотенце банное микрофибра,1,670.00,670.00,delivered,FBO
ORD-260323-80873,23.03.2026,201938475,Полотенце банное микрофибра,3,670.00,2010.00,awaiting_packaging,FBO
ORD-260323-94977,23.03.2026,209384756,Махровые полотенца 2 шт,1,536.00,536.00,delivered,FBS
ORD-260323-66994,23.03.2026,192837465,Подарочный набор полотенец,1,478.00,478.00,delivered,FBO
ORD-260323-96082,23.03.2026,198273645,Набор полотенец вафельные 12 шт,2,1013.00,2026.00,delivered,FBO
ORD-260323-41541,23.03.2026,192837465,Подарочный набор полотенец,1,478.00,478.00,delivered,FBO
ORD-260323-40759,23.03.2026,201938475,Полотенце банное микрофибра,3,670.00,2010.00,delivered,FBO
ORD-260323-39073,23.03.2026,198273645,Набор полотенец вафельные 12 шт,2,1013.00,2026.00,delivered,FBO
ORD-260323-63029,23.03.2026,201938475,Полотенце банное микрофибра,1,670.00,670.00,cancelled,FBO
ORD-260324-76588,24.03.2026,201938475,Полотенце банное микрофибра,3,670.00,2010.00,cancelled,FBO
ORD-260324-29102,24.03.2026,192837465,Подарочный набор полотенец,2,478.00,956.00,delivered,FBO
ORD-260324-18277,24.03.2026,184920374,Ароматизатор в машину + полотенце,3,606.00,1818.00,delivered,FBO
ORD-260324-79787,24.03.2026,184756392,Набор кремов для рук 5 шт,3,429.00,1287.00,cancelled,FBS
ORD-260324-40720,24.03.2026,193847562,Килт-полотенце для женщин,3,753.00,2259.00,delivered,FBS
ORD-260324-74092,24.03.2026,192837465,Подарочный набор полотенец,3,478.00,1434.00,delivered,FBO
ORD-260324-91603,24.03.2026,184756392,Набор кремов для рук 5 шт,2,429.00,858.00,delivered,FBS
ORD-260324-48402,24.03.2026,184920374,Ароматизатор в машину + полотенце,1,606.00,606.00,delivered,FBO
ORD-260324-98071,24.03.2026,184756392,Набор кремов для рук 5 шт,2,429.00,858.00,delivered,FBS
ORD-260324-11566,24.03.2026,198273645,Набор полотенец вафельные 12 шт,1,1013.00,1013.00,delivered,FBO
ORD-260324-41427,24.03.2026,193847562,Килт-полотенце для женщин,2,753.00,1506.00,delivered,FBS
ORD-260324-29985,24.03.2026,198273645,Набор полотенец вафельные 12 шт,1,1013.00,1013.00,delivered,FBO
ORD-260324-59297,24.03.2026,184920374,Ароматизатор в машину + полотенце,2,606.00,1212.00,delivered,FBO
ORD-260324-99539,24.03.2026,192837465,Подарочный набор полотенец,2,478.00,956.00,cancelled,FBO
ORD-260324-23678,24.03.2026,201938475,Полотенце банное микрофибра,3,670.00,2010.00,delivered,FBO
ORD-260324-19853,24.03.2026,192837465,Подарочный набор полотенец,2,478.00,956.00,delivered,FBO
ORD-260324-36553,24.03.2026,184756392,Набор кремов для рук 5 шт,3,429.00,1287.00,cancelled,FBS
ORD-260324-56153,24.03.2026,192837465,Подарочный набор полотенец,1,478.00,478.00,delivered,FBO
ORD-260324-85713,24.03.2026,184920374,Ароматизатор в машину + полотенце,3,606.00,1818.00,cancelled,FBO
ORD-260324-12543,24.03.2026,193847562,Килт-полотенце для женщин,2,753.00,1506.00,delivered,FBS
ORD-260324-88852,24.03.2026,209384756,Махровые полотенца 2 шт,3,536.00,1608.00,delivered,FBS
ORD-260325-80224,25.03.2026,184756392,Набор кремов для рук 5 шт,2,429.00,858.00,delivered,FBS
ORD-260325-12917,25.03.2026,209384756,Махровые полотенца 2 шт,3,536.00,1608.00,delivered,FBS
ORD-260325-91822,25.03.2026,193847562,Килт-полотенце для женщин,1,753.00,753.00,delivered,FBS
ORD-260325-52234,25.03.2026,209384756,Махровые полотенца 2 шт,1,536.00,536.00,delivered,FBS
ORD-260325-96982,25.03.2026,198273645,Набор полотенец вафельные 12 шт,3,1013.00,3039.00,delivered,FBO
ORD-260325-59788,25.03.2026,184756392,Набор кремов для рук 5 шт,2,429.00,858.00,delivered,FBS
ORD-260325-60618,25.03.2026,201938475,Полотенце банное микрофибра,1,670.00,670.00,delivered,FBO
ORD-260325-55461,25.03.2026,184756392,Набор кремов для рук 5 шт,2,429.00,858.00,delivered,FBS
ORD-260325-50991,25.03.2026,184756392,Набор кремов для рук 5 шт,3,429.00,1287.00,delivered,FBS
ORD-260325-46325,25.03.2026,184920374,Ароматизатор в машину + полотенце,1,606.00,606.00,cancelled,FBO
ORD-260325-31679,25.03.2026,201938475,Полотенце банное микрофибра,2,670.00,1340.00,delivered,FBO
ORD-260325-73926,25.03.2026,184756392,Набор кремов для рук 5 шт,2,429.00,858.00,delivered,FBS
ORD-260326-20129,26.03.2026,193847562,Килт-полотенце для женщин,3,753.00,2259.00,cancelled,FBS
ORD-260326-37630,26.03.2026,201938475,Полотенце банное микрофибра,2,670.00,1340.00,delivered,FBO
ORD-260326-29154,26.03.2026,209384756,Махровые полотенца 2 шт,3,536.00,1608.00,delivered,FBS
ORD-260326-95212,26.03.2026,192837465,Подарочный набор полотенец,1,478.00,478.00,delivered,FBO
ORD-260326-98805,26.03.2026,198273645,Набор полотенец вафельные 12 шт,3,1013.00,3039.00,delivered,FBO
ORD-260326-89845,26.03.2026,193847562,Килт-полотенце для женщин,1,753.00,753.00,delivered,FBS
ORD-260326-34453,26.03.2026,192837465,Подарочный набор полотенец,2,478.00,956.00,awaiting_packaging,FBO
ORD-260326-64452,26.03.2026,193847562,Килт-полотенце для женщин,3,753.00,2259.00,delivered,FBS
ORD-260326-94484,26.03.2026,201938475,Полотенце банное микрофибра,3,670.00,2010.00,delivered,FBO
ORD-260326-78712,26.03.2026,198273645,Набор полотенец вафельные 12 шт,1,1013.00,1013.00,delivered,FBO
ORD-260326-21439,26.03.2026,192837465,Подарочный набор полотенец,3,478.00,1434.00,delivered,FBO
ORD-260326-70694,26.03.2026,198273645,Набор полотенец вафельные 12 шт,3,1013.00,3039.00,delivered,FBO
ORD-260326-55420,26.03.2026,198273645,Набор полотенец вафельные 12 шт,2,1013.00,2026.00,delivered,FBO
ORD-260327-36112,27.03.2026,184920374,Ароматизатор в машину + полотенце,1,606.00,606.00,delivered,FBO
ORD-260327-80928,27.03.2026,201938475,Полотенце банное микрофибра,2,670.00,1340.00,delivered,FBO
ORD-260327-59375,27.03.2026,192837465,Подарочный набор полотенец,1,478.00,478.00,delivered,FBO
ORD-260327-93813,27.03.2026,209384756,Махровые полотенца 2 шт,3,536.00,1608.00,delivered,FBS
ORD-260327-78856,27.03.2026,192837465,Подарочный набор полотенец,3,478.00,1434.00,delivered,FBO
ORD-260327-47457,27.03.2026,209384756,Махровые полотенца 2 шт,3,536.00,1608.00,delivered,FBS
ORD-260327-89927,27.03.2026,193847562,Килт-полотенце для женщин,1,753.00,753.00,delivered,FBS
ORD-260327-97691,27.03.2026,209384756,Махровые полотенца 2 шт,2,536.00,1072.00,delivered,FBS
ORD-260327-62579,27.03.2026,192837465,Подарочный набор полотенец,3,478.00,1434.00,delivered,FBO
ORD-260327-35682,27.03.2026,198273645,Набор полотенец вафельные 12 шт,3,1013.00,3039.00,delivered,FBO
ORD-260327-98528,27.03.2026,209384756,Махровые полотенца 2 шт,2,536.00,1072.00,delivered,FBS
ORD-260327-85380,27.03.2026,192837465,Подарочный набор полотенец,3,478.00,1434.00,delivered,FBO
ORD-260328-15240,28.03.2026,198273645,Набор полотенец вафельные 12 шт,2,1013.00,2026.00,delivered,FBO
ORD-260328-98670,28.03.2026,193847562,Килт-полотенце для женщин,2,753.00,1506.00,awaiting_packaging,FBS
ORD-260328-88376,28.03.2026,193847562,Килт-полотенце для женщин,1,753.00,753.00,delivered,FBS
ORD-260328-49799,28.03.2026,184920374,Ароматизатор в машину + полотенце,1,606.00,606.00,cancelled,FBO
ORD-260328-23875,28.03.2026,192837465,Подарочный набор полотенец,2,478.00,956.00,delivered,FBO
ORD-260328-59729,28.03.2026,184920374,Ароматизатор в машину + полотенце,2,606.00,1212.00,delivered,FBO
ORD-260328-83226,28.03.2026,192837465,Подарочный набор полотенец,3,478.00,1434.00,cancelled,FBO
ORD-260328-28917,28.03.2026,192837465,Подарочный набор полотенец,2,478.00,956.00,delivered,FBO
ORD-260328-36162,28.03.2026,184756392,Набор кремов для рук 5 шт,1,429.00,429.00,delivered,FBS
ORD-260328-60919,28.03.2026,192837465,Подарочный набор полотенец,3,478.00,1434.00,delivered,FBO
ORD-260328-37685,28.03.2026,192837465,Подарочный набор полотенец,2,478.00,956.00,delivered,FBO
ORD-260328-40552,28.03.2026,184756392,Набор кремов для рук 5 шт,3,429.00,1287.00,delivered,FBS
ORD-260328-26830,28.03.2026,184920374,Ароматизатор в машину + полотенце,1,606.00,606.00,delivered,FBO
ORD-260328-46793,28.03.2026,198273645,Набор полотенец вафельные 12 шт,1,1013.00,1013.00,delivered,FBO
ORD-260328-72758,28.03.2026,193847562,Килт-полотенце для женщин,1,753.00,753.00,delivered,FBS
ORD-260328-44707,28.03.2026,209384756,Махровые полотенца 2 шт,3,536.00,1608.00,delivered,FBS
ORD-260328-12582,28.03.2026,193847562,Килт-полотенце для женщин,1,753.00,753.00,delivered,FBS
ORD-260328-20534,28.03.2026,192837465,Подарочный набор полотенец,2,478.00,956.00,delivered,FBO
ORD-260328-54471,28.03.2026,209384756,Махровые полотенца 2 шт,3,536.00,1608.00,delivered,FBS
ORD-260328-14649,28.03.2026,192837465,Подарочный набор полотенец,2,478.00,956.00,delivered,FBO
ORD-260328-42351,28.03.2026,184920374,Ароматизатор в машину + полотенце,1,606.00,606.00,cancelled,FBO
ORD-260328-16838,28.03.2026,201938475,Полотенце банное микрофибра,2,670.00,1340.00,delivered,FBO
ORD-260328-96359,28.03.2026,201938475,Полотенце банное микрофибра,3,670.00,2010.00,delivered,FBO
ORD-260329-81723,29.03.2026,184920374,Ароматизатор в машину + полотенце,1,606.00,606.00,cancelled,FBO
ORD-260329-75568,29.03.2026,198273645,Набор полотенец вафельные 12 шт,1,1013.00,1013.00,delivered,FBO
ORD-260329-82977,29.03.2026,193847562,Килт-полотенце для женщин,2,753.00,1506.00,delivered,FBS
ORD-260329-16881,29.03.2026,192837465,Подарочный набор полотенец,1,478.00,478.00,delivered,FBO
ORD-260329-88996,29.03.2026,184920374,Ароматизатор в машину + полотенце,3,606.00,1818.00,delivered,FBO
ORD-260329-26036,29.03.2026,198273645,Набор полотенец вафельные 12 шт,2,1013.00,2026.00,delivered,FBO
ORD-260329-50693,29.03.2026,198273645,Набор полотенец вафельные 12 шт,1,1013.00,1013.00,delivered,FBO
ORD-260329-48166,29.03.2026,184920374,Ароматизатор в машину + полотенце,1,606.00,606.00,delivered,FBO
ORD-260329-22662,29.03.2026,198273645,Набор полотенец вафельные 12 шт,3,1013.00,3039.00,cancelled,FBO
ORD-260329-25187,29.03.2026,193847562,Килт-полотенце для женщин,3,753.00,2259.00,delivered,FBS
ORD-260329-73046,29.03.2026,198273645,Набор полотенец вафельные 12 шт,2,1013.00,2026.00,delivered,FBO
ORD-260329-14802,29.03.2026,209384756,Махровые полотенца 2 шт,1,536.00,536.00,delivered,FBS
ORD-260329-93912,29.03.2026,198273645,Набор полотенец вафельные 12 шт,3,1013.00,3039.00,delivered,FBO
ORD-260329-81015,29.03.2026,198273645,Набор полотенец вафельные 12 шт,3,1013.00,3039.00,delivered,FBO
ORD-260329-18023,29.03.2026,193847562,Килт-полотенце для женщин,1,753.00,753.00,delivered,FBS
ORD-260330-55069,30.03.2026,198273645,Набор полотенец вафельные 12 шт,2,1013.00,2026.00,awaiting_packaging,FBO
ORD-260330-55902,30.03.2026,193847562,Килт-полотенце для женщин,3,753.00,2259.00,delivered,FBS
ORD-260330-72927,30.03.2026,184920374,Ароматизатор в машину + полотенце,2,606.00,1212.00,delivered,FBO
ORD-260330-76511,30.03.2026,192837465,Подарочный набор полотенец,1,478.00,478.00,delivered,FBO
ORD-260330-18415,30.03.2026,192837465,Подарочный набор полотенец,2,478.00,956.00,delivered,FBO
ORD-260330-76175,30.03.2026,193847562,Килт-полотенце для женщин,2,753.00,1506.00,delivered,FBS
ORD-260330-82586,30.03.2026,184920374,Ароматизатор в машину + полотенце,3,606.00,1818.00,delivered,FBO
ORD-260330-25631,30.03.2026,198273645,Набор полотенец вафельные 12 шт,3,1013.00,3039.00,delivered,FBO
ORD-260330-17065,30.03.2026,193847562,Килт-полотенце для женщин,2,753.00,1506.00,cancelled,FBS
ORD-260330-60897,30.03.2026,209384756,Махровые полотенца 2 шт,3,536.00,1608.00,delivered,FBS
ORD-260331-60926,31.03.2026,209384756,Махровые полотенца 2 шт,2,536.00,1072.00,delivered,FBS
ORD-260331-86748,31.03.2026,201938475,Полотенце банное микрофибра,2,670.00,1340.00,delivered,FBO
ORD-260331-36130,31.03.2026,209384756,Махровые полотенца 2 шт,3,536.00,1608.00,delivered,FBS
ORD-260331-99085,31.03.2026,192837465,Подарочный набор полотенец,1,478.00,478.00,delivered,FBO
ORD-260331-42704,31.03.2026,209384756,Махровые полотенца 2 шт,3,536.00,1608.00,cancelled,FBS
ORD-260331-72263,31.03.2026,193847562,Килт-полотенце для женщин,2,753.00,1506.00,awaiting_packaging,FBS
ORD-260331-51301,31.03.2026,209384756,Махровые полотенца 2 шт,3,536.00,1608.00,delivered,FBS
ORD-260331-72458,31.03.2026,184756392,Набор кремов для рук 5 шт,3,429.00,1287.00,delivered,FBS
ORD-260331-59347,31.03.2026,192837465,Подарочный набор полотенец,3,478.00,1434.00,cancelled,FBO
ORD-260331-70789,31.03.2026,184756392,Набор кремов для рук 5 шт,1,429.00,429.00,cancelled,FBS
ORD-260401-61313,01.04.2026,184920374,Ароматизатор в машину + полотенце,3,606.00,1818.00,delivered,FBO
ORD-260401-16595,01.04.2026,193847562,Килт-полотенце для женщин,1,753.00,753.00,delivered,FBS
ORD-260401-15941,01.04.2026,201938475,Полотенце банное микрофибра,2,670.00,1340.00,delivered,FBO
ORD-260401-80829,01.04.2026,193847562,Килт-полотенце для женщин,3,753.00,2259.00,delivered,FBS
ORD-260401-12515,01.04.2026,209384756,Махровые полотенца 2 шт,2,536.00,1072.00,awaiting_packaging,FBS
ORD-260402-56476,02.04.2026,201938475,Полотенце банное микрофибра,1,670.00,670.00,delivered,FBO
ORD-260402-61154,02.04.2026,209384756,Махровые полотенца 2 шт,1,536.00,536.00,delivered,FBS
ORD-260402-27982,02.04.2026,201938475,Полотенце банное микрофибра,3,670.00,2010.00,delivered,FBO
ORD-260402-36900,02.04.2026,209384756,Махровые полотенца 2 шт,1,536.00,536.00,awaiting_packaging,FBS
ORD-260402-84351,02.04.2026,209384756,Махровые полотенца 2 шт,3,536.00,1608.00,delivered,FBS
ORD-260402-37099,02.04.2026,201938475,Полотенце банное микрофибра,3,670.00,2010.00,delivered,FBO
ORD-260402-75794,02.04.2026,209384756,Махровые полотенца 2 шт,2,536.00,1072.00,delivered,FBS
ORD-260402-84943,02.04.2026,201938475,Полотенце банное микрофибра,2,670.00,1340.00,cancelled,FBO
ORD-260402-47915,02.04.2026,184920374,Ароматизатор в машину + полотенце,1,606.00,606.00,delivered,FBO
ORD-260402-70099,02.04.2026,184756392,Набор кремов для рук 5 шт,1,429.00,429.00,delivered,FBS
ORD-260402-30080,02.04.2026,193847562,Килт-полотенце для женщин,1,753.00,753.00,delivered,FBS
ORD-260402-42899,02.04.2026,201938475,Полотенце банное микрофибра,3,670.00,2010.00,delivered,FBO
ORD-260402-91432,02.04.2026,184756392,Набор кремов для рук 5 шт,1,429.00,429.00,delivered,FBS
ORD-260402-52375,02.04.2026,184756392,Набор кремов для рук 5 шт,1,429.00,429.00,delivered,FBS
ORD-260403-68925,03.04.2026,184920374,Ароматизатор в машину + полотенце,1,606.00,606.00,cancelled,FBO
ORD-260403-54225,03.04.2026,201938475,Полотенце банное микрофибра,3,670.00,2010.00,delivered,FBO
ORD-260403-11012,03.04.2026,198273645,Набор полотенец вафельные 12 шт,1,1013.00,1013.00,delivered,FBO
ORD-260403-39405,03.04.2026,193847562,Килт-полотенце для женщин,2,753.00,1506.00,delivered,FBS
ORD-260403-47075,03.04.2026,209384756,Махровые полотенца 2 шт,3,536.00,1608.00,delivered,FBS
ORD-260403-61059,03.04.2026,198273645,Набор полотенец вафельные 12 шт,1,1013.00,1013.00,delivered,FBO
ORD-260403-88962,03.04.2026,198273645,Набор полотенец вафельные 12 шт,3,1013.00,3039.00,cancelled,FBO
ORD-260403-83017,03.04.2026,184920374,Ароматизатор в машину + полотенце,2,606.00,1212.00,delivered,FBO
ORD-260403-48664,03.04.2026,209384756,Махровые полотенца 2 шт,1,536.00,536.00,delivered,FBS
ORD-260403-18348,03.04.2026,198273645,Набор полотенец вафельные 12 шт,1,1013.00,1013.00,delivered,FBO
ORD-260403-66688,03.04.2026,184756392,Набор кремов для рук 5 шт,2,429.00,858.00,delivered,FBS
ORD-260403-56075,03.04.2026,192837465,Подарочный набор полотенец,1,478.00,478.00,delivered,FBO
ORD-260403-73750,03.04.2026,198273645,Набор полотенец вафельные 12 шт,3,1013.00,3039.00,delivered,FBO
ORD-260403-94139,03.04.2026,184920374,Ароматизатор в машину + полотенце,3,606.00,1818.00,cancelled,FBO
ORD-260403-83328,03.04.2026,184756392,Набор кремов для рук 5 шт,1,429.00,429.00,delivered,FBS
ORD-260403-76153,03.04.2026,198273645,Набор полотенец вафельные 12 шт,2,1013.00,2026.00,delivered,FBO
ORD-260403-19634,03.04.2026,184756392,Набор кремов для рук 5 шт,2,429.00,858.00,delivered,FBS
ORD-260403-60824,03.04.2026,193847562,Килт-полотенце для женщин,1,753.00,753.00,delivered,FBS
ORD-260403-80645,03.04.2026,198273645,Набор полотенец вафельные 12 шт,1,1013.00,1013.00,delivered,FBO
ORD-260404-46300,04.04.2026,209384756,Махровые полотенца 2 шт,2,536.00,1072.00,delivered,FBS
ORD-260404-89314,04.04.2026,201938475,Полотенце банное микрофибра,3,670.00,2010.00,delivered,FBO
ORD-260404-78549,04.04.2026,193847562,Килт-полотенце для женщин,1,753.00,753.00,cancelled,FBS
ORD-260404-49205,04.04.2026,192837465,Подарочный набор полотенец,3,478.00,1434.00,delivered,FBO
ORD-260404-18456,04.04.2026,209384756,Махровые полотенца 2 шт,1,536.00,536.00,delivered,FBS
ORD-260404-54645,04.04.2026,209384756,Махровые полотенца 2 шт,2,536.00,1072.00,delivered,FBS
ORD-260404-98045,04.04.2026,209384756,Махровые полотенца 2 шт,3,536.00,1608.00,delivered,FBS
ORD-260404-33148,04.04.2026,201938475,Полотенце банное микрофибра,2,670.00,1340.00,cancelled,FBO
ORD-260404-62402,04.04.2026,184756392,Набор кремов для рук 5 шт,3,429.00,1287.00,delivered,FBS
ORD-260404-43845,04.04.2026,192837465,Подарочный набор полотенец,3,478.00,1434.00,delivered,FBO
ORD-260404-13308,04.04.2026,201938475,Полотенце банное микрофибра,1,670.00,670.00,delivered,FBO
ORD-260404-51577,04.04.2026,184920374,Ароматизатор в машину + полотенце,2,606.00,1212.00,delivered,FBO
ORD-260404-63529,04.04.2026,201938475,Полотенце банное микрофибра,2,670.00,1340.00,delivered,FBO
ORD-260404-54776,04.04.2026,184920374,Ароматизатор в машину + полотенце,2,606.00,1212.00,delivered,FBO
ORD-260404-59027,04.04.2026,184920374,Ароматизатор в машину + полотенце,2,606.00,1212.00,delivered,FBO
ORD-260404-93055,04.04.2026,184756392,Набор кремов для рук 5 шт,2,429.00,858.00,delivered,FBS
ORD-260404-81694,04.04.2026,209384756,Махровые полотенца 2 шт,1,536.00,536.00,delivered,FBS
ORD-260404-64142,04.04.2026,198273645,Набор полотенец вафельные 12 шт,2,1013.00,2026.00,delivered,FBO
ORD-260404-97861,04.04.2026,209384756,Махровые полотенца 2 шт,3,536.00,1608.00,delivered,FBS
ORD-260405-38936,05.04.2026,193847562,Килт-полотенце для женщин,2,753.00,1506.00,cancelled,FBS
ORD-260405-58883,05.04.2026,198273645,Набор полотенец вафельные 12 шт,1,1013.00,1013.00,delivered,FBO
ORD-260405-28148,05.04.2026,193847562,Килт-полотенце для женщин,2,753.00,1506.00,delivered,FBS
ORD-260405-30815,05.04.2026,184920374,Ароматизатор в машину + полотенце,3,606.00,1818.00,delivered,FBO
ORD-260405-84597,05.04.2026,184756392,Набор кремов для рук 5 шт,1,429.00,429.00,delivered,FBS
ORD-260405-24478,05.04.2026,193847562,Килт-полотенце для женщин,3,753.00,2259.00,delivered,FBS
ORD-260405-84317,05.04.2026,193847562,Килт-полотенце для женщин,2,753.00,1506.00,cancelled,FBS
ORD-260405-45280,05.04.2026,201938475,Полотенце банное микрофибра,2,670.00,1340.00,delivered,FBO
ORD-260405-17287,05.04.2026,209384756,Махровые полотенца 2 шт,2,536.00,1072.00,awaiting_packaging,FBS
ORD-260405-77291,05.04.2026,193847562,Килт-полотенце для женщин,1,753.00,753.00,awaiting_packaging,FBS
ORD-260405-16406,05.04.2026,184920374,Ароматизатор в машину + полотенце,2,606.00,1212.00,delivered,FBO
ORD-260405-57682,05.04.2026,184920374,Ароматизатор в машину + полотенце,1,606.00,606.00,delivered,FBO
